Date,City,State,AQI,AQI_Category,PM2.5,PM10,NO2,SO2,CO,O3,NH3,Max_Temperature_C,Min_Temperature_C,Avg_Temperature_C,Humidity_Percent,Rainfall_mm,Wind_Speed_kmh,Wind_Direction,Atmospheric_Pressure_hPa,Visibility_km,Month,Season
2022-02-08,Kolkata,West Bengal,153,Moderate,56,93,51,34,2.5,55,21,23.0,8.6,15.8,89.9,0.0,7.4,SW,1019.72,10.6,2,Winter
2022-02-09,Kolkata,West Bengal,166,Moderate,75,125,32,33,2.77,60,25,14.7,2.8,8.7,77.9,0.0,6.4,SE,1012.72,10.8,2,Winter
2022-02-10,Kolkata,West Bengal,124,Moderate,40,73,34,15,3.31,43,17,21.1,6.1,13.6,78.7,0.0,3.8,NE,1012.0,11.8,2,Winter
2022-02-11,Kolkata,West Bengal,157,Moderate,74,86,60,32,2.76,52,21,13.2,3.5,8.4,91.3,0.0,6.8,E,1036.01,8.9,2,Winter
2022-02-12,Kolkata,West Bengal,207,Poor,87,137,56,44,3.99,63,24,17.5,3.4,10.4,56.9,0.0,8.1,N,1014.2,13.1,2,Winter
2022-02-13,Kolkata,West Bengal,162,Moderate,53,109,38,31,3.14,59,29,16.8,7.4,12.1,82.7,0.0,5.4,SW,1014.05,12.7,2,Winter
2022-02-14,Kolkata,West Bengal,154,Moderate,72,96,40,21,2.86,54,20,18.7,4.5,11.6,86.7,0.0,4.8,SW,1031.92,12.7,2,Winter
2022-02-15,Kolkata,West Bengal,229,Poor,103,120,68,48,5.01,91,29,21.2,8.0,14.6,90.4,0.0,9.4,E,1011.99,10.9,2,Winter
2022-02-16,Kolkata,West Bengal,230,Poor,94,165,61,49,3.27,95,38,19.0,8.5,13.8,89.7,0.0,2.2,SW,1009.42,14.3,2,Winter
2022-02-17,Kolkata,West Bengal,121,Moderate,43,70,36,23,2.32,37,15,22.3,7.4,14.8,92.0,0.0,4.8,NW,1016.22,15.0,2,Winter
2022-02-18,Kolkata,West Bengal,179,Moderate,90,137,45,36,3.19,58,30,17.8,3.1,10.5,80.7,0.0,9.1,W,1020.04,10.1,2,Winter
2022-02-19,Kolkata,West Bengal,153,Moderate,58,66,51,32,2.76,67,20,22.1,13.1,17.6,85.3,0.0,5.9,SW,1009.82,7.4,2,Winter
2022-02-20,Kolkata,West Bengal,174,Moderate,56,74,48,32,4.14,56,31,20.6,5.8,13.2,71.2,0.0,2.3,N,1010.37,11.8,2,Winter
2022-02-21,Kolkata,West Bengal,129,Moderate,62,85,42,26,3.15,52,15,23.3,12.8,18.1,71.6,0.0,10.4,NW,1006.65,12.6,2,Winter
2022-02-22,Kolkata,West Bengal,211,Poor,88,145,65,36,4.91,72,46,23.1,12.1,17.6,83.8,0.0,7.4,E,1011.68,10.1,2,Winter
2022-02-23,Kolkata,West Bengal,199,Moderate,94,139,66,43,3.42,68,32,18.8,10.5,14.6,82.5,0.0,4.3,SE,1023.22,11.1,2,Winter
2022-02-24,Kolkata,West Bengal,127,Moderate,41,103,26,26,3.15,34,34,23.5,13.2,18.3,96.5,0.0,3.4,NE,1002.44,10.3,2,Winter
2022-02-25,Kolkata,West Bengal,130,Moderate,38,48,34,28,2.05,65,18,23.4,12.5,17.9,74.4,0.0,8.2,SW,1005.26,9.5,2,Winter
2022-02-26,Kolkata,West Bengal,173,Moderate,75,73,49,39,3.43,55,23,18.0,4.9,11.4,74.7,0.0,3.3,NE,1015.02,10.5,2,Winter
2022-02-27,Kolkata,West Bengal,125,Moderate,64,51,35,21,2.21,27,27,20.1,11.5,15.8,64.6,4.93,7.8,SE,1017.06,10.0,2,Winter
2022-02-28,Kolkata,West Bengal,73,Satisfactory,16,51,22,17,1.47,23,17,18.7,10.5,14.6,58.4,0.0,3.9,W,1022.19,13.5,2,Winter
2022-03-01,Kolkata,West Bengal,188,Moderate,65,105,49,35,2.91,59,21,21.3,9.9,15.6,79.9,0.0,5.0,NW,997.99,14.9,3,Spring
2022-03-02,Kolkata,West Bengal,147,Moderate,55,65,28,28,2.37,64,29,20.5,9.8,15.1,76.0,0.0,8.4,N,1009.01,6.9,3,Spring
2022-03-03,Kolkata,West Bengal,104,Moderate,42,45,37,22,2.59,50,18,29.2,16.2,22.7,100.0,0.0,4.3,NE,1003.83,11.3,3,Spring
2022-03-04,Kolkata,West Bengal,115,Moderate,44,91,36,22,2.86,35,13,21.9,9.6,15.7,99.6,0.0,3.9,NW,1014.89,9.0,3,Spring
2022-03-05,Kolkata,West Bengal,124,Moderate,48,81,46,30,2.1,76,24,26.2,12.8,19.5,68.7,0.0,11.4,W,996.27,7.5,3,Spring
2022-03-06,Kolkata,West Bengal,100,Satisfactory,28,78,43,21,0.68,17,21,26.6,17.3,21.9,91.1,0.0,8.9,N,1011.65,10.7,3,Spring
2022-03-07,Kolkata,West Bengal,165,Moderate,62,70,51,32,3.23,83,26,16.3,6.3,11.3,79.0,0.0,7.6,W,1011.94,13.1,3,Spring
2022-03-08,Kolkata,West Bengal,135,Moderate,55,91,36,30,3.0,54,11,25.5,14.0,19.7,93.9,0.0,3.9,E,1015.95,13.6,3,Spring
2022-03-09,Kolkata,West Bengal,105,Moderate,42,44,24,27,1.7,36,21,18.6,9.6,14.1,77.5,0.0,1.9,SE,1006.9,11.4,3,Spring
2022-03-10,Kolkata,West Bengal,166,Moderate,79,89,39,29,2.34,50,25,27.5,19.1,23.3,84.2,0.0,9.3,W,1034.63,9.9,3,Spring
2022-03-11,Kolkata,West Bengal,183,Moderate,82,124,63,30,4.09,73,29,26.5,18.1,22.3,74.4,0.0,4.9,NE,1012.71,10.1,3,Spring
2022-03-12,Kolkata,West Bengal,90,Satisfactory,23,52,18,22,2.42,19,13,22.8,9.0,15.9,72.2,0.0,8.9,NW,1029.55,10.9,3,Spring
2022-03-13,Kolkata,West Bengal,127,Moderate,59,64,28,31,2.93,19,15,21.2,10.3,15.7,89.9,0.0,2.6,SE,1024.79,8.7,3,Spring
2022-03-14,Kolkata,West Bengal,113,Moderate,60,78,37,16,2.63,51,19,21.5,9.1,15.3,82.6,0.0,9.5,S,1020.07,8.0,3,Spring
2022-03-15,Kolkata,West Bengal,165,Moderate,73,125,63,28,2.96,65,17,24.1,10.3,17.2,71.2,0.0,7.3,SW,1020.19,9.6,3,Spring
2022-03-16,Kolkata,West Bengal,201,Poor,84,116,60,39,3.83,57,29,27.6,15.6,21.6,62.2,0.0,1.7,E,1017.11,8.2,3,Spring
2022-03-17,Kolkata,West Bengal,181,Moderate,60,114,44,35,3.86,64,23,22.4,13.8,18.1,89.8,0.0,6.8,E,1005.57,12.1,3,Spring
2022-03-18,Kolkata,West Bengal,97,Satisfactory,57,91,27,22,2.46,17,14,25.7,13.4,19.6,72.3,0.0,7.6,NE,1010.65,9.6,3,Spring
2022-03-19,Kolkata,West Bengal,101,Moderate,34,51,26,16,2.55,32,21,29.9,20.3,25.1,74.1,0.0,2.9,S,1008.0,11.3,3,Spring
2022-03-20,Kolkata,West Bengal,108,Moderate,30,52,31,19,1.98,39,24,25.4,17.0,21.2,72.1,0.0,2.0,SE,1031.37,5.5,3,Spring
2022-03-21,Kolkata,West Bengal,124,Moderate,68,52,28,25,2.33,61,16,23.6,15.3,19.5,79.3,0.0,8.1,W,1000.59,10.4,3,Spring
2022-03-22,Kolkata,West Bengal,93,Satisfactory,34,82,28,16,2.52,39,7,25.0,13.6,19.3,71.8,0.0,5.3,S,1017.6,11.5,3,Spring
2022-03-23,Kolkata,West Bengal,142,Moderate,54,108,41,29,2.75,41,18,25.7,16.1,20.9,82.0,0.0,4.5,NE,1004.31,9.9,3,Spring
2022-03-24,Kolkata,West Bengal,133,Moderate,42,82,44,19,2.84,53,22,28.6,14.5,21.6,90.8,0.0,0.0,NE,1006.63,8.8,3,Spring
2022-03-25,Kolkata,West Bengal,129,Moderate,60,108,46,31,2.2,66,17,30.7,17.7,24.2,76.3,0.0,0.3,W,1014.64,11.6,3,Spring
2022-03-26,Kolkata,West Bengal,117,Moderate,31,63,34,23,1.77,29,19,19.6,6.7,13.2,74.5,0.0,4.4,NE,1010.89,6.8,3,Spring
2022-03-27,Kolkata,West Bengal,148,Moderate,54,70,40,34,1.68,61,20,22.5,9.6,16.0,89.7,0.0,6.7,NE,1034.67,8.7,3,Spring
2022-03-28,Kolkata,West Bengal,116,Moderate,40,65,41,31,2.6,40,16,27.9,14.5,21.2,94.9,0.0,2.3,W,1002.91,11.6,3,Spring
2022-03-29,Kolkata,West Bengal,117,Moderate,44,70,37,18,2.77,30,13,29.9,21.3,25.6,67.4,0.0,5.8,W,1013.64,10.9,3,Spring
2022-03-30,Kolkata,West Bengal,122,Moderate,51,71,43,17,1.66,23,15,26.3,15.1,20.7,100.0,0.0,1.4,SW,1009.1,11.5,3,Spring
2022-03-31,Kolkata,West Bengal,119,Moderate,48,77,25,28,2.78,43,21,29.6,17.5,23.5,77.3,0.0,8.8,SE,1027.51,5.8,3,Spring
2022-04-01,Kolkata,West Bengal,73,Satisfactory,26,73,20,19,1.97,29,4,26.1,15.0,20.5,71.3,0.0,1.8,NW,1009.01,7.4,4,Spring
2022-04-02,Kolkata,West Bengal,123,Moderate,28,91,38,23,2.93,37,21,32.2,19.1,25.7,70.8,0.0,1.2,W,1017.32,8.3,4,Spring
2022-04-03,Kolkata,West Bengal,101,Moderate,29,44,36,21,1.79,49,8,31.4,19.7,25.5,77.4,0.0,9.2,NE,1001.4,10.0,4,Spring
2022-04-04,Kolkata,West Bengal,64,Satisfactory,37,43,31,14,0.47,10,5,30.0,20.4,25.2,87.4,14.61,12.6,N,1024.07,7.3,4,Spring
2022-04-05,Kolkata,West Bengal,136,Moderate,44,82,34,21,2.47,34,23,29.7,16.6,23.2,86.7,0.0,0.9,N,1017.96,9.0,4,Spring
2022-04-06,Kolkata,West Bengal,134,Moderate,54,78,49,26,3.17,57,8,27.9,19.4,23.7,84.1,0.0,8.1,NW,1022.19,8.9,4,Spring
2022-04-07,Kolkata,West Bengal,132,Moderate,41,84,41,20,2.78,57,15,26.5,11.9,19.2,81.2,0.0,9.5,S,1020.59,6.6,4,Spring
2022-04-08,Kolkata,West Bengal,111,Moderate,45,69,33,25,1.61,27,21,24.9,10.2,17.6,85.0,0.0,6.0,N,1010.46,10.0,4,Spring
2022-04-09,Kolkata,West Bengal,65,Satisfactory,18,49,17,10,0.73,16,23,34.3,22.6,28.5,65.4,0.0,4.3,NW,1009.53,5.1,4,Spring
2022-04-10,Kolkata,West Bengal,122,Moderate,43,64,12,24,2.64,44,25,28.7,19.8,24.3,68.0,0.0,6.0,W,1004.22,6.6,4,Spring
2022-04-11,Kolkata,West Bengal,136,Moderate,43,112,38,29,2.61,48,19,29.3,19.0,24.2,73.9,10.7,3.8,E,1008.23,10.6,4,Spring
2022-04-12,Kolkata,West Bengal,140,Moderate,62,85,32,36,3.17,52,28,26.7,16.3,21.5,68.6,0.0,10.3,W,1021.47,8.2,4,Spring
2022-04-13,Kolkata,West Bengal,127,Moderate,43,89,40,18,2.41,29,14,31.1,20.4,25.7,85.8,0.0,5.9,NW,1022.3,10.3,4,Spring
2022-04-14,Kolkata,West Bengal,156,Moderate,72,96,45,28,3.22,46,20,26.1,16.2,21.1,73.2,0.0,5.2,N,1000.87,9.6,4,Spring
2022-04-15,Kolkata,West Bengal,129,Moderate,39,80,26,27,2.97,48,27,32.3,20.7,26.5,100.0,0.0,4.7,NW,1019.36,9.1,4,Spring
2022-04-16,Kolkata,West Bengal,138,Moderate,50,94,36,15,2.69,50,28,32.7,19.9,26.3,85.7,0.0,6.8,SW,1003.01,9.4,4,Spring
2022-04-17,Kolkata,West Bengal,129,Moderate,37,86,29,23,2.41,41,22,36.4,22.2,29.3,81.2,0.0,9.9,S,1004.63,8.2,4,Spring
2022-04-18,Kolkata,West Bengal,145,Moderate,62,110,45,26,3.32,44,26,34.4,21.8,28.1,74.0,0.0,0.7,SE,1026.08,7.5,4,Spring
2022-04-19,Kolkata,West Bengal,147,Moderate,71,117,41,25,2.15,43,23,37.1,28.9,33.0,80.7,0.0,0.9,N,1014.37,8.1,4,Spring
2022-04-20,Kolkata,West Bengal,126,Moderate,49,79,38,28,3.02,39,22,32.3,17.9,25.1,71.9,0.0,6.9,N,1021.99,7.6,4,Spring
2022-04-21,Kolkata,West Bengal,165,Moderate,67,99,43,38,3.18,74,20,30.7,19.2,24.9,73.6,0.88,5.2,E,1005.99,8.9,4,Spring
2022-04-22,Kolkata,West Bengal,165,Moderate,59,98,54,29,4.62,57,26,35.8,21.4,28.6,94.4,0.0,1.5,NW,1015.64,8.7,4,Spring
2022-04-23,Kolkata,West Bengal,121,Moderate,40,74,27,26,1.18,50,18,33.6,24.3,29.0,75.9,0.0,11.8,E,1009.35,6.2,4,Spring
2022-04-24,Kolkata,West Bengal,108,Moderate,30,66,41,22,1.99,34,5,33.6,21.0,27.3,70.7,0.0,4.7,SW,1035.68,5.8,4,Spring
2022-04-25,Kolkata,West Bengal,137,Moderate,47,88,44,28,2.89,73,29,25.8,11.8,18.8,98.2,0.0,0.0,W,1008.33,8.4,4,Spring
2022-04-26,Kolkata,West Bengal,159,Moderate,56,98,50,34,3.05,58,18,33.8,22.5,28.2,69.9,0.0,4.6,SW,1022.12,9.3,4,Spring
2022-04-27,Kolkata,West Bengal,94,Satisfactory,42,85,29,20,1.8,52,21,33.0,18.6,25.8,84.7,1.61,2.0,N,996.34,6.8,4,Spring
2022-04-28,Kolkata,West Bengal,128,Moderate,58,82,46,27,2.15,21,36,32.9,23.8,28.4,81.8,0.0,9.7,SE,1015.94,6.6,4,Spring
2022-04-29,Kolkata,West Bengal,162,Moderate,51,88,46,41,2.68,66,28,36.3,22.0,29.2,87.9,0.0,8.7,E,994.83,6.7,4,Spring
2022-04-30,Kolkata,West Bengal,124,Moderate,53,119,35,30,2.79,50,20,34.8,21.6,28.2,80.4,0.0,2.2,S,1025.04,10.4,4,Spring
2022-05-01,Kolkata,West Bengal,89,Satisfactory,28,35,14,9,0.8,57,12,36.4,23.9,30.1,74.6,0.0,7.3,NE,1036.06,6.8,5,Spring
2022-05-02,Kolkata,West Bengal,109,Moderate,53,62,34,20,2.55,56,14,34.5,23.1,28.8,78.8,0.0,6.9,SW,1017.67,6.7,5,Spring
2022-05-03,Kolkata,West Bengal,120,Moderate,61,74,33,26,2.38,31,10,35.3,22.7,29.0,78.0,0.0,2.6,NE,1004.13,8.0,5,Spring
2022-05-04,Kolkata,West Bengal,164,Moderate,57,81,38,26,2.86,59,32,39.1,30.1,34.6,79.4,0.0,6.4,S,1020.19,11.4,5,Spring
2022-05-05,Kolkata,West Bengal,120,Moderate,59,67,34,16,2.59,55,9,26.8,13.1,20.0,78.0,0.0,6.4,E,1024.6,11.2,5,Spring
2022-05-06,Kolkata,West Bengal,99,Satisfactory,47,70,30,25,1.42,1,11,38.3,29.5,33.9,85.3,0.0,5.1,NW,1017.29,3.8,5,Spring
2022-05-07,Kolkata,West Bengal,92,Satisfactory,41,53,30,17,1.87,34,19,36.5,24.2,30.4,86.9,22.79,7.5,E,1014.48,7.4,5,Spring
2022-05-08,Kolkata,West Bengal,128,Moderate,56,77,40,20,2.93,22,15,35.0,23.3,29.2,83.1,0.0,7.6,NE,1018.02,5.7,5,Spring
2022-05-09,Kolkata,West Bengal,81,Satisfactory,30,65,27,21,1.97,14,7,36.5,22.9,29.7,91.4,0.0,7.0,SE,1008.46,6.5,5,Spring
2022-05-10,Kolkata,West Bengal,163,Moderate,71,101,51,26,3.38,40,22,39.2,24.3,31.7,84.6,0.0,6.7,SW,1006.16,9.6,5,Spring
2022-05-11,Kolkata,West Bengal,154,Moderate,80,107,44,36,3.47,65,18,32.5,21.1,26.8,73.9,0.0,8.2,N,1009.51,11.3,5,Spring
2022-05-12,Kolkata,West Bengal,129,Moderate,59,93,51,24,1.87,50,11,34.3,24.5,29.4,68.3,0.0,2.7,NW,1010.25,8.1,5,Spring
2022-05-13,Kolkata,West Bengal,136,Moderate,73,54,38,28,2.98,58,30,38.4,23.5,30.9,80.8,0.0,5.4,SW,1028.18,5.9,5,Spring
2022-05-14,Kolkata,West Bengal,145,Moderate,59,108,46,33,2.77,53,24,29.9,16.3,23.1,74.9,0.0,8.9,N,1015.42,8.8,5,Spring
2022-05-15,Kolkata,West Bengal,109,Moderate,31,64,25,20,2.39,48,17,33.8,20.7,27.2,72.9,0.0,5.2,NW,1014.72,11.2,5,Spring
2022-05-16,Kolkata,West Bengal,122,Moderate,43,73,27,20,2.8,46,11,36.0,21.6,28.8,81.8,0.0,1.1,NE,1032.21,6.8,5,Spring
2022-05-17,Kolkata,West Bengal,143,Moderate,35,89,43,31,2.75,77,11,39.6,25.5,32.6,89.1,0.0,8.8,SE,1006.05,11.4,5,Spring
2022-05-18,Kolkata,West Bengal,116,Moderate,65,35,24,20,2.17,49,14,36.9,22.7,29.8,74.2,0.0,2.1,SE,1019.29,6.6,5,Spring
2022-05-19,Kolkata,West Bengal,115,Moderate,41,91,40,16,1.22,24,17,36.9,26.9,31.9,80.4,0.0,5.9,NW,1023.14,8.2,5,Spring
2022-05-20,Kolkata,West Bengal,106,Moderate,43,73,26,8,2.03,43,20,37.8,24.6,31.2,69.7,0.0,8.5,NE,1013.77,7.5,5,Spring
2022-05-21,Kolkata,West Bengal,113,Moderate,39,85,24,25,1.99,45,7,36.3,24.7,30.5,71.6,0.0,4.8,NE,995.9,8.8,5,Spring
2022-05-22,Kolkata,West Bengal,130,Moderate,51,70,34,21,3.25,49,32,42.5,33.6,38.1,76.8,0.0,3.2,N,1001.22,7.1,5,Spring
2022-05-23,Kolkata,West Bengal,105,Moderate,42,76,28,23,1.49,19,12,37.3,25.4,31.4,73.7,0.0,5.8,W,1015.15,10.7,5,Spring
2022-05-24,Kolkata,West Bengal,144,Moderate,70,90,41,19,2.53,48,29,40.5,27.6,34.0,92.3,2.33,10.2,NE,1041.53,6.9,5,Spring
2022-05-25,Kolkata,West Bengal,139,Moderate,58,114,33,31,3.3,56,26,38.3,25.0,31.7,87.8,0.0,8.8,S,1017.31,7.9,5,Spring
2022-05-26,Kolkata,West Bengal,120,Moderate,45,66,39,30,2.67,51,31,39.3,31.3,35.3,75.5,0.0,5.3,N,1016.81,6.7,5,Spring
2022-05-27,Kolkata,West Bengal,130,Moderate,68,87,35,39,2.23,41,22,38.7,29.7,34.2,83.1,0.0,3.6,SE,1023.53,6.4,5,Spring
2022-05-28,Kolkata,West Bengal,95,Satisfactory,47,85,12,10,2.89,50,26,37.0,25.1,31.1,66.5,0.0,1.7,N,1017.74,4.2,5,Spring
2022-05-29,Kolkata,West Bengal,140,Moderate,62,115,47,24,3.44,34,14,33.6,23.1,28.4,68.0,1.34,9.1,NW,1021.83,5.5,5,Spring
2022-05-30,Kolkata,West Bengal,160,Moderate,63,92,46,34,3.19,54,27,35.5,26.8,31.2,58.7,0.0,9.2,N,1003.34,10.7,5,Spring
2022-05-31,Kolkata,West Bengal,102,Moderate,49,78,32,14,2.24,49,22,37.4,26.5,31.9,63.2,0.0,7.8,E,991.29,4.4,5,Spring
2022-06-01,Kolkata,West Bengal,78,Satisfactory,32,32,16,13,1.29,39,5,33.9,21.3,27.6,94.4,0.0,9.3,S,1015.21,9.3,6,Monsoon
2022-06-02,Kolkata,West Bengal,144,Moderate,56,93,56,31,3.02,38,25,31.3,19.3,25.3,87.1,4.86,6.8,NW,1029.55,11.0,6,Monsoon
2022-06-03,Kolkata,West Bengal,85,Satisfactory,27,58,41,13,0.8,29,11,37.3,23.7,30.5,95.0,0.0,4.8,E,1024.11,8.5,6,Monsoon
2022-06-04,Kolkata,West Bengal,69,Satisfactory,15,61,19,20,0.44,27,15,37.9,29.7,33.8,83.4,0.0,3.3,W,1009.21,6.8,6,Monsoon
2022-06-05,Kolkata,West Bengal,87,Satisfactory,34,54,32,16,1.86,42,1,38.4,30.0,34.2,95.3,0.0,9.2,NW,1020.22,3.1,6,Monsoon
2022-06-06,Kolkata,West Bengal,119,Moderate,32,47,35,27,2.2,29,11,36.3,25.2,30.7,100.0,0.0,12.4,S,1000.17,7.0,6,Monsoon
2022-06-07,Kolkata,West Bengal,92,Satisfactory,33,72,29,15,2.01,33,14,36.8,24.6,30.7,95.4,0.0,2.4,SW,1010.82,7.0,6,Monsoon
2022-06-08,Kolkata,West Bengal,99,Satisfactory,35,71,18,25,1.59,28,11,40.2,30.0,35.1,99.5,32.35,8.8,S,1008.5,7.0,6,Monsoon
2022-06-09,Kolkata,West Bengal,107,Moderate,39,57,36,6,1.52,32,12,41.1,30.3,35.7,100.0,0.0,0.0,E,1015.38,7.3,6,Monsoon
2022-06-10,Kolkata,West Bengal,99,Satisfactory,41,64,8,11,1.84,38,15,41.0,27.8,34.4,99.7,0.0,4.8,E,1001.44,3.0,6,Monsoon
2022-06-11,Kolkata,West Bengal,81,Satisfactory,24,52,11,11,0.54,27,15,35.2,24.6,29.9,100.0,0.0,8.8,SW,1002.09,5.6,6,Monsoon
2022-06-12,Kolkata,West Bengal,117,Moderate,46,54,30,25,1.94,33,12,41.5,30.1,35.8,92.4,0.0,10.9,E,1019.98,5.3,6,Monsoon
2022-06-13,Kolkata,West Bengal,100,Satisfactory,38,52,31,27,2.19,46,21,38.6,27.8,33.2,95.6,0.0,6.0,N,1023.16,5.2,6,Monsoon
2022-06-14,Kolkata,West Bengal,84,Satisfactory,49,55,11,23,1.03,33,18,41.2,31.2,36.2,100.0,0.0,9.4,W,1016.26,9.8,6,Monsoon
2022-06-15,Kolkata,West Bengal,161,Moderate,64,95,46,21,3.76,52,18,38.3,29.6,33.9,80.9,0.0,7.0,S,1026.01,7.9,6,Monsoon
2022-06-16,Kolkata,West Bengal,123,Moderate,45,97,38,32,3.53,43,22,41.4,28.2,34.8,97.9,0.0,3.5,S,1002.5,4.5,6,Monsoon
2022-06-17,Kolkata,West Bengal,120,Moderate,50,75,35,25,1.85,30,20,37.3,25.1,31.2,86.7,0.37,10.7,W,1009.14,7.3,6,Monsoon
2022-06-18,Kolkata,West Bengal,110,Moderate,41,58,19,14,2.41,29,1,39.9,31.2,35.5,78.8,0.0,5.4,W,1022.75,11.5,6,Monsoon
2022-06-19,Kolkata,West Bengal,84,Satisfactory,57,79,25,25,2.15,54,11,41.9,30.0,36.0,93.0,0.0,3.5,NW,1003.4,7.3,6,Monsoon
2022-06-20,Kolkata,West Bengal,101,Moderate,41,48,14,17,1.69,44,21,34.1,24.9,29.5,100.0,0.0,3.9,NW,1018.88,10.5,6,Monsoon
2022-06-21,Kolkata,West Bengal,109,Moderate,41,81,48,23,2.95,24,17,34.3,20.7,27.5,79.6,0.0,10.1,S,1014.05,7.6,6,Monsoon
2022-06-22,Kolkata,West Bengal,124,Moderate,63,104,51,30,1.12,32,22,34.6,26.0,30.3,100.0,30.12,8.6,SE,1009.82,8.9,6,Monsoon
2022-06-23,Kolkata,West Bengal,95,Satisfactory,46,55,36,27,1.23,30,5,36.8,25.9,31.3,98.1,0.0,2.8,E,1007.76,7.5,6,Monsoon
2022-06-24,Kolkata,West Bengal,64,Satisfactory,17,33,8,10,1.28,39,2,39.2,31.2,35.2,97.4,0.0,8.7,W,1016.59,2.8,6,Monsoon
2022-06-25,Kolkata,West Bengal,72,Satisfactory,58,51,23,7,0.66,35,6,34.4,22.5,28.5,100.0,0.0,3.9,SE,1001.88,7.8,6,Monsoon
2022-06-26,Kolkata,West Bengal,93,Satisfactory,34,53,25,10,2.05,3,21,39.2,29.7,34.4,100.0,0.0,9.6,N,1006.85,6.0,6,Monsoon
2022-06-27,Kolkata,West Bengal,91,Satisfactory,32,75,16,13,2.15,29,13,38.7,27.0,32.9,100.0,0.0,2.4,E,1000.48,4.2,6,Monsoon
2022-06-28,Kolkata,West Bengal,111,Moderate,30,68,22,20,3.08,23,19,35.5,22.2,28.8,93.8,0.0,11.1,N,1000.08,12.8,6,Monsoon
2022-06-29,Kolkata,West Bengal,102,Moderate,47,72,18,15,2.95,48,9,39.1,24.7,31.9,89.1,0.0,7.0,NE,1002.27,8.0,6,Monsoon
2022-06-30,Kolkata,West Bengal,76,Satisfactory,20,25,25,23,1.81,28,14,41.1,33.0,37.1,88.9,0.0,0.6,NW,1025.69,8.0,6,Monsoon
2022-07-01,Kolkata,West Bengal,109,Moderate,38,67,41,31,2.27,29,23,44.5,35.3,39.9,86.3,0.0,6.2,W,1024.52,7.0,7,Monsoon
2022-07-02,Kolkata,West Bengal,109,Moderate,43,88,23,24,2.63,31,23,39.2,30.7,35.0,94.2,41.89,6.3,N,998.6,7.5,7,Monsoon
2022-07-03,Kolkata,West Bengal,85,Satisfactory,35,65,32,17,1.62,16,12,35.7,20.8,28.3,88.6,0.0,6.8,N,996.12,10.2,7,Monsoon
2022-07-04,Kolkata,West Bengal,82,Satisfactory,21,61,25,14,1.77,19,4,41.3,29.3,35.3,100.0,0.0,7.2,S,1015.51,6.5,7,Monsoon
2022-07-05,Kolkata,West Bengal,149,Moderate,63,104,46,42,3.29,45,18,34.9,25.7,30.3,83.8,0.0,3.1,SW,1006.96,5.3,7,Monsoon
2022-07-06,Kolkata,West Bengal,108,Moderate,45,76,35,23,1.55,36,14,36.1,26.7,31.4,100.0,5.62,3.7,SW,1013.57,12.0,7,Monsoon
2022-07-07,Kolkata,West Bengal,84,Satisfactory,38,60,33,13,1.51,36,27,39.0,25.3,32.2,97.7,0.0,3.6,S,1014.25,10.3,7,Monsoon
2022-07-08,Kolkata,West Bengal,117,Moderate,41,73,42,15,2.53,41,22,39.6,26.0,32.8,86.9,1.6,8.8,W,1005.33,8.9,7,Monsoon
2022-07-09,Kolkata,West Bengal,88,Satisfactory,33,61,25,18,1.83,40,8,38.1,24.0,31.1,87.6,0.0,3.5,N,1004.94,7.8,7,Monsoon
2022-07-10,Kolkata,West Bengal,97,Satisfactory,48,79,24,14,1.31,55,8,39.4,28.7,34.1,98.9,0.0,3.2,SE,1016.04,7.1,7,Monsoon
2022-07-11,Kolkata,West Bengal,63,Satisfactory,27,59,15,14,0.67,32,1,34.2,25.6,29.9,84.9,5.59,7.1,SW,1013.98,7.3,7,Monsoon
2022-07-12,Kolkata,West Bengal,55,Satisfactory,29,16,25,13,1.53,13,12,35.1,23.9,29.5,93.7,16.62,8.1,S,1022.1,7.4,7,Monsoon
2022-07-13,Kolkata,West Bengal,113,Moderate,43,46,30,17,2.28,38,6,40.0,29.3,34.6,96.8,0.0,7.6,N,1014.55,6.3,7,Monsoon
2022-07-14,Kolkata,West Bengal,84,Satisfactory,40,47,33,13,1.67,46,10,32.2,20.4,26.3,92.1,0.0,3.4,E,1001.8,11.7,7,Monsoon
2022-07-15,Kolkata,West Bengal,105,Moderate,39,41,28,21,2.64,54,5,41.7,30.3,36.0,94.6,0.0,7.8,NW,1012.24,9.0,7,Monsoon
2022-07-16,Kolkata,West Bengal,90,Satisfactory,45,59,33,12,2.33,20,13,40.5,26.3,33.4,89.8,0.0,0.8,S,1006.97,6.9,7,Monsoon
2022-07-17,Kolkata,West Bengal,113,Moderate,55,54,39,17,1.72,47,30,38.6,26.6,32.6,100.0,12.47,0.0,W,1029.4,4.3,7,Monsoon
2022-07-18,Kolkata,West Bengal,63,Satisfactory,32,47,33,20,1.06,29,4,36.0,24.8,30.4,76.9,0.0,8.7,E,1003.61,6.4,7,Monsoon
2022-07-19,Kolkata,West Bengal,115,Moderate,61,64,12,26,2.66,22,31,38.2,24.8,31.5,90.5,0.0,1.0,E,1010.26,10.2,7,Monsoon
2022-07-20,Kolkata,West Bengal,97,Satisfactory,33,49,34,22,1.18,29,13,41.6,28.5,35.1,100.0,0.0,7.5,S,1025.17,7.3,7,Monsoon
